timestamp,tweet_text,username,all_hashtags,followers_count
2020-03-26 19:53:03,"b'\xe2\x80\x9cAnd, maybe just kidding,\xe2\x80\x9d\xc2\xa0pretty much sums up the CDC\xe2\x80\x99s testing response.  \xe2\x80\x9cThe documents provide a behind-the-scenes peek into the messy early stages of the US response to #COVID19, revealing an antiquated public health system trying to adapt on the fly. https://t.co/j8seFKnbzZ'",b'AshleyHenkel',['COVID19'],363
2020-03-26 19:53:03,"b'@HarlanCoben Thank you to all the doctors, nurses, first responders, scientists...and all those on the front line of this fight. #Covid19 https://t.co/ufhFo7YpeJ'",b'MrAndersoneo22',['Covid19'],1639
2020-03-26 19:53:03,"b""Check out our #NRCS Caribbean Area Jan-Feb 2020 Newsletter - #COVID19 office status, State Technical Committee, Outreach activities, #USDA grants &amp; more! - to see what we've been up to the past few months! https://t.co/0xMg5YNAhy https://t.co/nn9MCb4TlC""",b'NRCS_Caribbean',"['NRCS', 'COVID19', 'USDA']",1351
2020-03-26 19:53:03,"b'Before the IRS extended federal #incometax returns and payments due to #COVID19, many states issued guidance on filing extensions and penalty relief, and others are expected to follow. This chart offers daily updates on developments across the US: https://t.co/Oes8cr2VRV https://t.co/vuR7Wr5WFU'",b'solekm',"['incometax', 'COVID19']",97
2020-03-26 19:53:03,b'There are a lot of great places offering to-go meals or curbside service. Check out the many online cooking tutorials and learn a new skill. Take advantage of them and help curb the spread of #COVID19. https://t.co/YtJHDNhBbg',b'OSUWELL',['COVID19'],4124
2020-03-26 19:53:03,"b""The effects of #COVID19 continue to ripple across global #supplychains at a rapid pace. Transportation Insight experts across all transportation modes keep you informed so you can protect your business against disruptions. Watch today's webinar. https://t.co/JuHniZVUQN https://t.co/tlkxhdMbsl""",b'TransprtInsight',"['COVID19', 'supplychains']",538
2020-03-26 19:53:02,"b""Are you a Georgian involved in the #covid19 response? Are you seeing problems? System failures? Safety violations overlooked? I'd like to hear from you. Please fill out this form: https://t.co/z6LRmO7yek  (To reach me securely, DM me for my Signal info.)  #gapol #covid""",b'MaxBlau',"['covid19', 'gapol', 'covid']",8118
2020-03-26 19:53:02,"b'NEW BLOG! With so many restaurants, schools, and events closing around the country, #farmers are at risk of losing their income. You can still support the small farms near you, even as we practice #socialdistancing in an effort to curb #COVID19. https://t.co/xWNm6ALizU'",b'CFSTrueFood',"['farmers', 'socialdistancing', 'COVID19']",45303
2020-03-26 19:53:01,"b""One way in which #COVID19 has fucked with my sense of control is that literally overnight I became one of those people who had maybe 3 or 4 unread emails to now I have 78 and it doesn't even feel like a lot soooooo  How about you?""",b'HVICXXX',['COVID19'],95
2020-03-26 19:53:01,"b'14 new cases of #COVID19 have been confirmed in Nigeria: 2 in FCT, 12 in Lagos  Of the 14, 6 were detected on a vessel, 3 are returning travellers into Nigeria &amp; 1 is close contact of a confirmed case As at 8:35 pm 26th March, there are   65 confirmed cases  3 discharged 1 death https://t.co/tT34mE6WzG'",b'Loveranger18',['COVID19'],1583
2020-03-26 19:53:01,b'We appreciate the vital funding proposed in the #stimulusbill as #essentialhospitals fight #COVID19. \xe2\x80\x9cCongress \xe2\x80\x94 both sides of the aisle \xe2\x80\x94 recognizes the need to help hospitals at the front lines of treating this pandemic\xe2\x80\xa6\xe2\x80\x9d @CarlosJAEH in @washingtonpost. https://t.co/naYWZTxlKw',b'OurHospitals',"['stimulusbill', 'essentialhospitals', 'COVID19']",7088
2020-03-26 19:53:00,"b'No matter the country, #COVID19 is not an excuse for racism against #immigrants or #refugees. https://t.co/6LvQEalAkK #coronavirus #refugeeswelcome'",b'CIANAINC',"['COVID19', 'immigrants', 'refugees', 'coronavirus', 'refugeeswelcome']",476
2020-03-26 19:53:00,"b'Download this free white paper ""Assessing Coronavirus Pandemic Impacts on the Pet Industry"" by @packaged_facts  #Coronavirus #COVID19 #mrx #retail #PetProducts #pets   https://t.co/mV5FKyBG1N https://t.co/JrPkapvrBM'",b'packaged_facts',"['Coronavirus', 'COVID19', 'mrx', 'retail', 'PetProducts', 'pets']",3011
2020-03-26 19:53:00,"b'\xf0\x9f\x99\x87\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x87\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f we Pray not only for ourselves and our safety but also for the safety of others, the consolation of those already infected and suffering, and the well-being and protection of all those ministering and tending to them... in your Loving Mercy LORD, hear our Prayer \xf0\x9f\x95\x8a  #COVID19 https://t.co/1eWPVDRujf'",b'MumbaNicea',['COVID19'],45
2020-03-26 19:53:00,"b'In response to COVID-19, here is another most frequently asked question from @thompsonriversu COVID-19 website.  Visit https://t.co/fthogsQRv6 for answers to more questions.  #trusobe #mytru #COVID19 #FAQs https://t.co/c43xtjzmRv'",b'TRUBusinessEcon',"['trusobe', 'mytru', 'COVID19', 'FAQs']",1116
2020-03-26 19:53:00,"b'.@DrTedros calls to @g20org to ""Fight, Unite, and Ignite"" against #COVID19. The best and only way to protect life, livelihoods and economies is to stop the #coronavirus. @WHO \xf0\x9f\x91\x89https://t.co/fTzslIm78y https://t.co/sMjj4d0HME'",b'ASteiner',"['COVID19', 'coronavirus']",49838
2020-03-26 19:53:00,b'So proud of my peeps!! @EmoryMedicine @EmoryMidtown @emoryhealthcare #COVID19 #heroes \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d https://t.co/1rIoBbApdY',b'gina_lundberg',"['COVID19', 'heroes']",8653
2020-03-26 19:52:59,"b""CC: @MoHsouthsudan, please publish your press statements in both English &amp; Arabic languages to update #SouthSudan - ese on measures you've taken to prevent #COVID19 from coming to #SouthSudan. See below what the Rwandan MoH is doing. https://t.co/LzL6IdBmSZ""",b'AterAwan',"['SouthSudan', 'COVID19', 'SouthSudan']",93
2020-03-26 19:52:58,b'Thankyou to the NHS and  social care staff for the brilliant job they are all doing on the frontline #COVID19',b'kennyken1602',['COVID19'],13
2020-03-26 19:52:58,b'@HillaryClinton @realDonaldTrump The President doesn\xe2\x80\x99t need your help He gets advices from Winners and Experts. You don\xe2\x80\x99t qualify. #StayAtHome #Besafe #COVID2019 #COVID2019 #COVID19 #Covid_19 #ThursdayMotivation #ThankfulThursday #ThankYouPresidentTrump #MAGA #Trump2020 #KAG #KAG2020 #WWG1WGA https://t.co/QRublKhQjy',b'Gigiscik',"['StayAtHome', 'Besafe', 'COVID2019', 'COVID2019', 'COVID19', 'Covid_19', 'ThursdayMotivation', 'ThankfulThursday', 'ThankYouPresidentTrump', 'MAGA', 'Trump2020', 'KAG', 'KAG2020', 'WWG1WGA']",3606
2020-03-26 19:52:58,b'Organized chaos and all hands on deck while we put together our food hampers last night.   We will continue serving our community in the front lines and encourage whoever can to stay at home.   #InThisTogether  #COVID2019 #COVID19 #Toronto #StayHome #StayHomeSaveLives https://t.co/78y91ePY9J',b'TOCouncilFire',"['InThisTogether', 'COVID2019', 'COVID19', 'Toronto', 'StayHome', 'StayHomeSaveLives']",1390
2020-03-26 19:52:58,b'Paramedics are short on PPE if you have stock that\xe2\x80\x99s not being used due to #COVID19 shutdowns give it up!! https://t.co/fnMWqenvoW',b'drjanetwallace',['COVID19'],1485
2020-03-26 19:52:57,b'@AdamPOlsen: #COVID19 is real ... it is a devastating disease ... and it must be taken seriously https://t.co/ZjCmJ98W4C #BChealth #AdrianDix #BonnieHenry #BCCDC #PublicHealthOfficer https://t.co/qGM5yDiz6Q',b'AlanForseth',"['COVID19', 'BChealth', 'AdrianDix', 'BonnieHenry', 'BCCDC', 'PublicHealthOfficer']",775
2020-03-26 19:52:57,"b'\xf0\x9f\x96\x8b Support Justin by signing \xe2\x80\x9cWhy You Must Act Now\xe2\x80\x9d and I\xe2\x80\x99ll deliver a copy to your officials too: https://t.co/oznS17Am8r  \xf0\x9f\x93\xa8 Last delivered to @GavinNewsom, Assemblymember Maienschein and Senator Atkins  #CApolitics #CApol #COVID19 https://t.co/CSz95EsAHr'",b'openletterbot',"['CApolitics', 'CApol', 'COVID19']",16740
2020-03-26 19:52:56,b'The #Bangladesh government has rolled back an order on monitoring of the coverage of the coronavirus outbreak by the media.  #COVID19_BD #COVID19 https://t.co/FvPjuy24T1',b'ZobaenSondhi',"['Bangladesh', 'COVID19_BD', 'COVID19']",492
2020-03-26 19:52:56,"b""@niubi hey look with a leader such as #Trump, &amp; the USA's inability to contain  #CoVid19, &amp; proudly never under quarantine or lockdown ... by the way, USA- China consular/embassy dudes, don't do their jobs for the USA people, unless U are a corporate entity!""",b'SHADUCK007',"['Trump', 'CoVid19']",224
2020-03-26 19:52:56,"b'As @SecAFOfficial said, wherever you are working today you play an important role keeping our jets flying, satellites operating and our nuclear forces ready. We will conquer #COVID19 like we do every challenge \xe2\x80\x94 together, in formation with our Total Force. Fight\xe2\x80\x99s on! https://t.co/Co0rwke8cR'",b'GenDaveGoldfein',['COVID19'],34199
2020-03-26 19:52:55,b'@DLoesch Is this racist? \xf0\x9f\xa4\x94 We should probably get the left &amp; their media friends on record now. #CoronaVirus #ChinaVirus #COVID2019 #COVID19 https://t.co/sw7zWzXrTk',b'RealEricBruno',"['CoronaVirus', 'ChinaVirus', 'COVID2019', 'COVID19']",2295
2020-03-26 19:52:55,"b'@Charys_IBDCNC Hello, there is your unroll: Thread by @SaraElOualiMD: Thread: #COVID19 and #IBD Facts and Factoids from March 26 @CleClinicMD lBD LIVE @MRegueiroMD\xe2\x80\xa6 https://t.co/P704TEyA4s. Talk to you soon. \xf0\x9f\xa4\x96'",b'threadreaderapp',"['COVID19', 'IBD']",281958
2020-03-26 19:52:55,b'@LAPDChiefMoore LAPD doing a great job! #COVID19 https://t.co/sY1OoRYb3G',b'alexdatig',['COVID19'],3804
2020-03-26 19:52:55,b'this is getting serious... way too serious!!! #coronaoutbreak #COVID19 #quarantine #quarantinelife #coronavirus https://t.co/UwN3WYelcM',b'BilalMirza',"['coronaoutbreak', 'COVID19', 'quarantine', 'quarantinelife', 'coronavirus']",570
2020-03-26 19:52:54,b'UPDATED! Over 100 questions answered. #hr #coronavirus #covid19 https://t.co/L61qNkXNvk',b'SDEA_HR_Experts',"['hr', 'coronavirus', 'covid19']",695
2020-03-26 19:52:54,"b"".@MorikuJoyce: 'Every referral hospital in this country has isolation facility. The capacity may not take as many as those in Kampala. We have put measures to see how we can prevent and respond to #COVID19 cases'.  @MinofHealthUG #NBSFrontline  @GovUganda #StaySafeUG  #NBSUpdates""",b'twijukyeobed',"['COVID19', 'NBSFrontline', 'StaySafeUG', 'NBSUpdates']",924
2020-03-26 19:52:54,"b'#auspol @ANZ_AU #COVID19 @ANZ_Newsroom   @ElliottShayne is that \xe2\x80\x9ccan\xe2\x80\x99t\xe2\x80\x9d or \xe2\x80\x9cchooses not to\xe2\x80\x9d because we know how corrupt, dishonest &amp; unethical #ANZ bank are.   ANZ\xe2\x80\x99s Shayne Elliott says banks \xe2\x80\x98can\xe2\x80\x99t save everyone\xe2\x80\x99 from the #coronavirus crisis hit https://t.co/YSWFRgOBwt'",b'LeanneH56251190',"['auspol', 'COVID19', 'ANZ', 'coronavirus']",1517
2020-03-26 19:52:51,b'We want to send our thanks to those on the front lines of this pandemic! #Heathcare #InThisTogether #Thankyou #COVID19 #CoronaVirus https://t.co/ElOyqgUUWh',b'WesternTube',"['Heathcare', 'InThisTogether', 'Thankyou', 'COVID19', 'CoronaVirus']",226
2020-03-26 19:52:51,"b'If you, or anybody you know, needs food during this #COVID19 crisis, we have numerous way to make sure you get fed. All the information is listed below, though you can also call/contact @311Somerville. Emergency food signup here - https://t.co/UWihNR05d6. https://t.co/Kxwv8VbipV'",b'SomervilleCity',['COVID19'],19673
2020-03-26 19:52:51,b'New #COVID19 Readiness Kit Webinar Post: @konveio content engagement for remote workers and citizen feedback.    https://t.co/y6fTvzvUkq',b'MarketplaceCity',['COVID19'],451
2020-03-26 19:52:50,"b'Preventing COVID-19 from becoming the \xe2\x80\x98new normal\xe2\x80\x99 For the past decade, scientists have urged the United States to prepare for an outbreak of some unknown pathogen. #covid19 #coronavirusnyc https://t.co/c1HITJmRAh https://t.co/ATywVq5DGx'",b'aqsolutionsny',"['covid19', 'coronavirusnyc']",6
2020-03-26 19:52:50,"b'What the New Patients, Inc. team is doing for clients, all of dentistry, and trying to do for the country.  #covid19 #inthistogether https://t.co/Y6vUAztUhO'",b'NpiClick',"['covid19', 'inthistogether']",9
2020-03-26 19:52:49,"b'#Covid19 timeline -January 19: 100cases -January 24: 1,000cases -January 31: 10,000cases -February 12: 50,000cases -March 6: 100,000cases -March 18: 200,000cases -March 21: 300,000cases -March 24: 400,000cases -March 26: 500,000cases day by day situation going bad @WHO stay home https://t.co/lowCrGMazZ https://t.co/v58o0Ms2oD'",b'sania5in1',['Covid19'],48
2020-03-26 19:52:49,b'#EMA: Global regulators map out data requirements for phase 1 #COVID19 #vaccinetrials https://t.co/BKlMjwHSOX #ddnewsema #ranewsema #viglya4growth',b'Viglya',"['EMA', 'COVID19', 'vaccinetrials', 'ddnewsema', 'ranewsema', 'viglya4growth']",265
2020-03-26 19:52:49,"b'Odd week. Put lots of planned work on hold, thanks to #COVID19, and pulled a new campaign together in a few days.   Not normally our style but OASIS still sits at the \xf0\x9f\x92\x99 of it. Proud and humbled by the team\xe2\x80\x99s work!   Also not possible without @matt_gillatt\xe2\x80\x99s endless backing.. \xf0\x9f\xa6\xbe https://t.co/m9GPWk7dwm'",b'JackGrasby',['COVID19'],717
2020-03-26 19:52:48,b'Extreme #selfisolating in #Blackpool today #coronavirus #COVID19 #CoronavirusLockdown @TheBplTower @BpoolCouncil #UK #UKlockdown @CNN @BBCNews @FoxNews @visitBlackpool @CultureBPL @BBCLancashire @BBCNWT @OwainWynEvans https://t.co/gm4m4BQQ9a',b'Eurodeluxe',"['selfisolating', 'Blackpool', 'coronavirus', 'COVID19', 'CoronavirusLockdown', 'UK', 'UKlockdown']",141
2020-03-26 19:52:48,b'The #G20 leaders unite for an extraordinary #G20VirtualSummit to address the #COVID19 crisis. https://t.co/ephB4kyR21',b'Twiplomacy',"['G20', 'G20VirtualSummit', 'COVID19']",62288
2020-03-26 19:52:48,b'Please join us in praying for everyone who is on the front lines dealing with the #covid19 pandemic. Today our ED Roy Kramer was able to donate Hazmat suits to #LancasterCountySC &amp; #SpartanburgCounty Emergency Management. It\xe2\x80\x99s such a blessing to be able to help in a small way. https://t.co/DUqz20l1Rs',b'MidlandsHabitat',"['covid19', 'LancasterCountySC', 'SpartanburgCounty']",1525
2020-03-26 19:52:47,b'PLEASE SUPPORT NON PROFITS! -- read this! \xe2\x80\x98We had a Shoestring Budget in Good Times\xe2\x80\x99: COVID-19\xe2\x80\x99s Devastating Impact on the Nonprofit Sector https://t.co/rRHALQYWxQ #covid19',b'zainyh',['covid19'],4192
2020-03-26 19:52:47,"b'@GovStitt you have the power to  remove restrictions so the 1,300 PAs in our state can best respond to #COVID19.  #PAsAreTeSolution #PAsNeedFullPracticeAuthority'",b'DoctoralPas',"['COVID19', 'PAsAreTeSolution', 'PAsNeedFullPracticeAuthority']",5
2020-03-26 19:52:46,"b'@JustinTrudeau @AirCanada Could you please provide those air crews who live with high risk family with somewhere safe to quarantine when they return to Canada? Many hotels are empty. My husband has nowhere safe to go, meaning he is putting all of us at risk of #covid19'",b'CDNmillennial',['covid19'],731
2020-03-26 19:52:45,"b'If this is the case how are we supposed to believe #China with 4 times the population of 1.2B only has ~3,150 deaths. It\xe2\x80\x99s because #Communists lie and the #Chinese #COVID19 death toll is very, very much higher!, maybe as high 21M. https://t.co/fnSdmfDGjj #ChinaLiedPeopleDied'",b'UKExpat4MAGA',"['China', 'Communists', 'Chinese', 'COVID19', 'ChinaLiedPeopleDied']",848
2020-03-26 19:52:45,b'https://t.co/g2yTOcKB7v  We have a long way to go until we are out of the woods with this pandemic. #onpoli #Covid19',b'aseip1',"['onpoli', 'Covid19']",4813
2020-03-26 19:52:44,"b'Quarantining &amp; self-isolation, legal requirement now County of #LA. Self-isolation: 7 days, no outside contact of except to see Dr. + 72 hours no fever/symptoms. Quarantine: 14 days from date you interacted with positive or presumed positive person #coronavirus #COVID19'",b'LosFelizLedger',"['LA', 'coronavirus', 'COVID19']",4960
2020-03-26 19:52:44,b'Blocking information during this critical time is a violation of human rights ethiopia should have to unblock all! #ReconnectTheWestETH #COVID19 #Ethiopia  @WHO @amnesty @UNHumanRights',b'NbkAchalu',"['ReconnectTheWestETH', 'COVID19', 'Ethiopia']",25
2020-03-26 19:52:43,b'We are proud to join other funders to support nonprofit organizations serving communities and individuals across Illinois. For more information on the Illinois #COVID19 Response Fund visit: https://t.co/Gu5XcEGmVS. https://t.co/4aGUmfZDi1',b'JoyceFdn',['COVID19'],10843
2020-03-26 19:52:43,"b""CA's healthcare workers battling #COVID19 are in need of PPE + other essentials \xf0\x9f\xa7\xaa\xf0\x9f\xa5\xbd\xf0\x9f\xa5\xbc. We've teamed up w/ our life science community to aid @CedarsSinai @KeckMedUSC @UCLAHealth @UCSFHospitals @SMCHealth @StanfordHealth @UCSDHealth &amp; more.  DONATE NOW: https://t.co/OicgIgyho1 https://t.co/gDfL2MuiWj""",b'BiocomCA',['COVID19'],7110
2020-03-26 19:52:43,"b'To get ration via ration-shops, card-holders need 2 give thumb-impression. With crores of beneficiaries giving thumb impressions thru scanner, won\xe2\x80\x99t that transfer #Covid19? Will these shops be able to manage equipment-sanitisation? @narendramodi @kailashwg https://t.co/Ewk5NEIHdJ'",b'goyalsanjeev',['Covid19'],13230
2020-03-26 19:52:43,"b'BREAKING: 14 new #COVID19 cases confirmed in Nigeria: Two in Abuja, 12 in Lagos.  According to @NCDCgov, six were detected on a vessel while three are returning travellers into Nigeria. One is a close contact of a confirmed case.'",b'fisayosoyombo',['COVID19'],29100
2020-03-26 19:52:43,"b'The new moon is up, Wembley arch is lit up blue in the night sky for the NHS and I feel quite emotional to know people are looking out for us. Thank you Britain! #clapforourcarers #covid19 https://t.co/A5tVNC31Fy'",b'traumagasdoc',"['clapforourcarers', 'covid19']",18770
2020-03-26 19:52:42,"b""Doesn't #Socialdistance concern these too?  #covid19 https://t.co/NdloJh8dbI""",b'NSUBUGAF',"['Socialdistance', 'covid19']",168
2020-03-26 19:52:41,"b'Governor @AsaHutchinson\xe2\x80\x99s #Covid19 relief initiative totals $116 million; $91m in federal funds, $25m in state money'",b'dawnerscott',['Covid19'],14677
2020-03-26 19:52:41,"b'Andrew runs https://t.co/VUZVvctjo7 which creates high end supplements. He has worked with the pentagon, DoD, us air force and many major sports teams and is funded by @foundersfund -- can anyone help him here? #covid19 https://t.co/q2JOpvri1a'",b'gallojp',['covid19'],383
2020-03-26 19:52:40,"b""Don't come around here no more. Stop walking down my street #covid19   https://t.co/EChjzyvNSZ""",b'sophiesetsforth',['covid19'],71
