2020-03-18 11:30:12,Pase y lea este análisis de @RicardoDelpiano para que se entienda la magnitud del impacto para el sector aéreo y ec… https://t.co/92a7zYoUuU,1240239072276361216,"Place(_api=<tweepy.api.API object at 0x0000022A4D1EA108>, id='01daf54930ae8925', url='https://api.twitter.com/1.1/geo/id/01daf54930ae8925.json', place_type='city', name='Isla de Maipo', full_name='Isla de Maipo, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022A4D1EA108>, type='Polygon', coordinates=[[[-71.1192201, -33.8038537], [-70.8206813, -33.8038537], [-70.8206813, -33.6964715], [-71.1192201, -33.6964715]]]), attributes={})"
2020-03-17 14:16:27,RT @DeMartinoWines: Información importante. / Important information. #coronavirus #covid19 https://t.co/VLvjIr1213,1239918522907664387,
2020-03-17 13:55:37,Información importante. / Important information. #coronavirus #covid19 https://t.co/VLvjIr1213,1239913283806810112,
2020-03-24 22:55:20,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585819803611137,
2020-03-24 22:55:07,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585767957987328,
2020-03-24 22:55:56,"RT @izkia: En Italia la semana pasada, los datos informaron que el 20% de los trabajadores de la salud que respondieron a #COVID19 fueron i…",1242585972602212354,
2020-03-24 22:55:20,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585819803611137,
2020-03-24 22:55:07,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585767957987328,
2020-03-24 22:56:18,RT @Carabdechile: Carabineros realiza controles y fiscalizaciones a los ciudadanos de la comuna de Las Condes a raíz de las nuevas medidas…,1242586065208315904
2020-03-24 22:56:07,RT @mikygonzalezc: REGISTRO CIVIL EN TU SMARTPHONE. Aprende a utilizar la aplicación del Registro Civil de Chile. Quédate en casa y entrena…,1242586016885727234
2020-03-24 22:56:07,"RT @izkia: En Italia la semana pasada, los datos informaron que el 20% de los trabajadores de la salud que respondieron a #COVID19 fueron i…",1242586016109809671
2020-03-24 22:55:56,"RT @izkia: En Italia la semana pasada, los datos informaron que el 20% de los trabajadores de la salud que respondieron a #COVID19 fueron i…",1242585972602212354
2020-03-24 22:55:20,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585819803611137
2020-03-24 22:55:07,"RT @El_Ciudadano: ‘Las personas tendrán que ir a votar arriesgando su vida’: Repudio a UDI y Evopoli por torpedeo a plebiscito
#VerguenzaNa…",1242585767957987328
