post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
10158670968251189,"El senador plantea la necesidad de que el gremio sea acogido al modelo de hibernación, donde el 70% del sueldo sea pagado por el Estado a través del fondo solidario, y el 30% faltante por su empleador.
CNNCHILE.COM
Felipe Kast solicita derecho a cuarentena para trabajadoras de casa particular","El senador plantea la necesidad de que el gremio sea acogido al modelo de hibernación, donde el 70% del sueldo sea pagado por el Estado a través del fondo solidario, y el 30% faltante por su empleador.","CNNCHILE.COM
Felipe Kast solicita derecho a cuarentena para trabajadoras de casa particular",2020-03-26 12:32:28,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDuCwOEaUgVnVXF&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2019%2F04%2FFELIPE-KAST001.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDFrc8bOanxnP-F,107,39,14,https://m.facebook.com/story.php?story_fbid=10158670968251189&id=27551396188,https://www.cnnchile.com/pais/felipe-kast-solicita-cuarentena-trabajadoras-casa-particular_20200326/
10158670954661189,"Decenas de personas repletaron las oficinas del Registro Civil para poder solicitar la Clave Única, la cual era necesaria para los permisos de desplazamiento en días de cuarentena. Sin embargo, el gobierno cambió horas más tarde el requisito y ahora también servirá el carnet de identidad.
CNNCHILE.COM
Alta afluencia de público en supermercados y registro civil previo a la cuarentena","Decenas de personas repletaron las oficinas del Registro Civil para poder solicitar la Clave Única, la cual era necesaria para los permisos de desplazamiento en días de cuarentena. Sin embargo, el gobierno cambió horas más tarde el requisito y ahora también servirá el carnet de identidad.","CNNCHILE.COM
Alta afluencia de público en supermercados y registro civil previo a la cuarentena",2020-03-26 12:29:20,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDxPFWYvpD-uIrv&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2020%2F03%2FA_UNO_1170402_0f920-filas.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC9dwmUQclX8Z9P,14,19,16,https://m.facebook.com/story.php?story_fbid=10158670954661189&id=27551396188,https://www.cnnchile.com/coronavirus/filas-supermercados-registro-civil-cuarentena_20200326/
10158670921716189,"#DesafíoTierra | El agujero en la capa de ozono que hay sobre la Antártica continúa regenerándose y está provocando cambios en la circulación atmosférica, que es el flujo de aire sobre la superficie de la Tierra que causa vientos. ¿Cómo nos afecta esto? Te lo contamos en esta nota.
FUTURO360.COM
La capa de ozono sobre la Antártica se está recuperando y cambiando las corrientes de vientos","#DesafíoTierra | El agujero en la capa de ozono que hay sobre la Antártica continúa regenerándose y está provocando cambios en la circulación atmosférica, que es el flujo de aire sobre la superficie de la Tierra que causa vientos. ¿Cómo nos afecta esto? Te lo contamos en esta nota.","FUTURO360.COM
La capa de ozono sobre la Antártica se está recuperando y cambiando las corrientes de vientos",2020-03-26 12:20:23,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQCy2Erv97NO1_KT&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F4%2F2020%2F03%2FBiblioteca-de-Fotos-de-Ciencias-Foto-Alamy.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQClPziBqFwtzK3B,248,12,260,https://m.facebook.com/story.php?story_fbid=10158670921716189&id=27551396188,https://www.futuro360.com/desafiotierra/recuperacion-capa-de-ozono-antartica-vientos_20200325/
10158670910471189,"La subsecretaria de Prevención del Delito, Katherine Martorell, explicó que para obtener los documentos se requiere solo del carnet de identidad y el número verificador, haciendo el trámite en el sitio Comisaría Virtual.
CNNCHILE.COM
Gobierno aclara que no se necesitará de Clave Única para obtener permisos temporales","La subsecretaria de Prevención del Delito, Katherine Martorell, explicó que para obtener los documentos se requiere solo del carnet de identidad y el número verificador, haciendo el trámite en el sitio Comisaría Virtual.","CNNCHILE.COM
Gobierno aclara que no se necesitará de Clave Única para obtener permisos temporales",2020-03-26 12:17:30,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQA0fHwdRovpQGUa&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2020%2F03%2FA_UNO_1168894_3cdc4.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDI3-nHe0pJtvUO,14,8,0,https://m.facebook.com/story.php?story_fbid=10158670910471189&id=27551396188,https://www.cnnchile.com/coronavirus/gobierno-clave-unica-permisos-temporales_20200326/
195841615173564,EN VIVO: Largas filas en supermercado de la capital por cuarentena que empieza hoy a las 22 horas en 7 comunas de la R.M.,EN VIVO: Largas filas en supermercado de la capital por cuarentena que empieza hoy a las 22 horas en 7 comunas de la R.M.,,2020-03-26 12:09:38,,47,94,14,https://m.facebook.com/story.php?story_fbid=195841615173564&id=27551396188,
10158670809831189,"El gobierno cubano decretó que todos los extranjeros deben estar aislados en hoteles. En toda la isla habrían cerca de 290 compatriotas varados. 60 de ellos están hacinados en una residencial habanera, conviviendo con una plaga de ratones y cucarachas. Dicen que el dinero ya no les alcanza ni para comer y que están expuestos a un posible contagio de COVID-19.
CNNCHILE.COM
Atrapados en La Habana: Chilenos acusan abandono de Cancillería en tiempos de pandemia","El gobierno cubano decretó que todos los extranjeros deben estar aislados en hoteles. En toda la isla habrían cerca de 290 compatriotas varados. 60 de ellos están hacinados en una residencial habanera, conviviendo con una plaga de ratones y cucarachas. Dicen que el dinero ya no les alcanza ni para comer y que están expuestos a un posible contagio de COVID-19.","CNNCHILE.COM
Atrapados en La Habana: Chilenos acusan abandono de Cancillería en tiempos de pandemia",2020-03-26 11:48:06,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQClZDGtqpJBVhVC&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2020%2F03%2FIMG_5421.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQASIZTyjOd7eBVW,33,51,21,https://m.facebook.com/story.php?story_fbid=10158670809831189&id=27551396188,https://www.cnnchile.com/coronavirus/la-habana-cuba-chilenos-acusan-abandono-de-cancilleria-pandemia_20200326/
10158670775826189,"""Los compromisos de pago son esenciales de cumplir”, aclaró el presidente de la Asociación de Bancos e Instituciones Financieras (ABIF), José Manuel Mena, quien aseguró que el sector estudia otros tipos de ayuda para otorgar en caso de que las consecuencias económicas por el coronavirus empeoren.
CHVNOTICIAS.CL
Banca estudia ayuda por coronavirus, pero perdonazo de deudas no es opción","""Los compromisos de pago son esenciales de cumplir”, aclaró el presidente de la Asociación de Bancos e Instituciones Financieras (ABIF), José Manuel Mena, quien aseguró que el sector estudia otros tipos de ayuda para otorgar en caso de que las consecuencias económicas por el coronavirus empeoren.","CHVNOTICIAS.CL
Banca estudia ayuda por coronavirus, pero perdonazo de deudas no es opción",2020-03-26 11:37:15,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQD8SqT7XrSoPMVl&w=345&h=180&url=https%3A%2F%2Fmedia.cnnchile.com%2F2020%2F03%2Fbancos01.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDsvVSCjSfgvFEP,19,27,6,https://m.facebook.com/story.php?story_fbid=10158670775826189&id=27551396188,https://www.chvnoticias.cl/coronavirus/banca-descarta-condonacion-deudas_20200326/
10158670737551189,"En medio de cierres de fronteras tras la emergencia sanitaria por COVID-19, el presidente de Argentina, Alberto Fernández, confirmó la suspensión de vuelos. ""Deberán esperar un poco"", explicó.
CNNCHILE.COM
Argentina suspende vuelos de repatriación y más de 10 mil pasajeros quedan a la deriva","En medio de cierres de fronteras tras la emergencia sanitaria por COVID-19, el presidente de Argentina, Alberto Fernández, confirmó la suspensión de vuelos. ""Deberán esperar un poco"", explicó.","CNNCHILE.COM
Argentina suspende vuelos de repatriación y más de 10 mil pasajeros quedan a la deriva",2020-03-26 11:25:36,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDs111rY2z3g8nP&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2019%2F10%2FAEROPUERTO.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDvAayx78RH3CE6,22,1,2,https://m.facebook.com/story.php?story_fbid=10158670737551189&id=27551396188,https://www.cnnchile.com/mundo/argentina-suspende-vuelos-repatriacion_20200326/
10158670715206189,"¿Qué tipo de comercio estará abierto? ¿Se pueden pasear mascotas? ¿Se puede salir a pasear o trotar? Aquí resolvemos las dudas sobre la medida que comenzará a regir desde este jueves, a las 22.00 horas, en Lo Barnechea, Vitacura, Providencia, Las Condes, Ñuñoa, Santiago e Independencia.
CNNCHILE.COM
Cuarentena total en 7 comunas de Santiago: La respuesta a 15 preguntas frecuentes","¿Qué tipo de comercio estará abierto? ¿Se pueden pasear mascotas? ¿Se puede salir a pasear o trotar? Aquí resolvemos las dudas sobre la medida que comenzará a regir desde este jueves, a las 22.00 horas, en Lo Barnechea, Vitacura, Providencia, Las Condes, Ñuñoa, Santiago e Independencia.","CNNCHILE.COM
Cuarentena total en 7 comunas de Santiago: La respuesta a 15 preguntas frecuentes",2020-03-26 11:17:41,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAnTNPlfHdkj0BF&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F2%2F2020%2F03%2Fcuarentena-santiago.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC8m5DdTWkjjh9f,14,19,6,https://m.facebook.com/story.php?story_fbid=10158670715206189&id=27551396188,https://www.cnnchile.com/coronavirus/preguntas-cuarentena-total-santiago-covid-19_20200326/
10158670693666189,"#DesafíoTierra | Se produce durante un debate en curso sobre cómo los países deben gestionar el impacto de la crisis climática en los sitios del patrimonio mundial. No está claro qué significará la pandemia de coronavirus para las reuniones de la Unesco.
FUTURO360.COM
La Gran Barrera de Coral de Australia sufre el tercer blanqueamiento severo y masivo en 5 años",#DesafíoTierra | Se produce durante un debate en curso sobre cómo los países deben gestionar el impacto de la crisis climática en los sitios del patrimonio mundial. No está claro qué significará la pandemia de coronavirus para las reuniones de la Unesco.,"FUTURO360.COM
La Gran Barrera de Coral de Australia sufre el tercer blanqueamiento severo y masivo en 5 años",2020-03-26 11:11:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDpfmrx0fXldt8A&w=476&h=249&url=https%3A%2F%2Fmedia.cnnchile.com%2Fsites%2F4%2F2020%2F02%2Fbarrera-de-coral-3_001.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDDF2PMnlyx7KOd,0,0,0,https://m.facebook.com/story.php?story_fbid=10158670693666189&id=27551396188,https://www.futuro360.com/desafiotierra/gran-barrera-de-coral-tercer-blanqueamiento_20200325/
